name,player_id,pitch_type,pitch_result,atbat_result,start_speed,z0,x0,pfx_x,pfx_z,px,pz,break_angle,break_length,spin_rate,spin_dir,zone,balls,strikes,outs,play,game_date,inning,inning_topbot,tfs,tfs_zulu,catcher,umpire,umpire_name,stolen_base_attempt,stolen_base_success,batted_ball_type,,angle,batted_ball_velocity,direction,hc_x,hc_y,pitch_id,distance_feet
"John Lackey                   ",407793,FF,Foul,"Pop Out","89.7      ",6.16,-1.77,"-5.05               ","9.52                ",0.58,"3.53                ","23.8      ","4.1       ","2083.191  ","207.837   ",12,1,0,2,"Adam Lind pops out to shortstop Jhonny Peralta.  ",2015-04-16,5,top,190856,2015-04-16T19:08:56Z,425877,427229,"John Hirschbeck",0,0,,,0.0,86.0,,116.6300,124.0700,276,232.0
"John Lackey                   ",407793,FF,Ball,Groundout,"91.0      ",6.07,-2.08,"-3.88               ","8.64                ",-1.76,"2.49                ","20.2      ","4.3       ","1865.560  ","204.074   ",11,0,1,2,"Scooter Gennett grounds out, second baseman Kolten Wong to first baseman Mark Reynolds.  ",2015-04-16,2,top,180833,2015-04-16T18:08:33Z,425877,427229,"John Hirschbeck",0,0,,,0.0,73.0,,153.5300,156.4900,82,0.0
"John Lackey                   ",407793,FC,Ball,"Pop Out","84.1      ",5.82,-1.77,"0.0                 ","-0.24               ",1.3,"1.31                ","-2.4      ","8.9       ","33.728    ","-.002     ",14,0,1,1,"Jean Segura pops out to second baseman Kolten Wong.  ",2015-04-16,5,top,190304,2015-04-16T19:03:04Z,425877,427229,"John Hirschbeck",0,0,,,0.0,74.0,,143.6400,152.1300,254,0.0
"John Lackey                   ",407793,FT,"Called Strike","Pop Out","90.1      ",5.71,-1.95,"-12.61              ","5.24                ",0.41,"2.49                ","39.2      ","7.2       ","2612.529  ","247.274   ","6 ",0,0,1,"Jean Segura pops out to second baseman Kolten Wong.  ",2015-04-16,5,top,190252,2015-04-16T19:02:52Z,425877,427229,"John Hirschbeck",0,0,,,0.0,74.0,,143.6400,152.1300,253,0.0
"John Lackey                   ",407793,FT,Ball,Flyout,"91.2      ",5.73,-1.87,"-11.87              ","2.4                 ",0.79,"2.0                 ","33.2      ","7.8       ","2358.897  ","258.384   ",14,0,0,2,"Ryan Braun flies out to center fielder Jon Jay.  ",2015-04-16,1,top,174811,2015-04-16T17:48:11Z,425877,427229,"John Hirschbeck",0,0,,,0.0,85.0,,145.5400,95.3900,14,310.0
"John Lackey                   ",407793,CH,"Swinging Strike",Single,"81.6      ",6.23,-1.81,"-8.55               ","6.2                 ",-0.25,"3.35                ","24.6      ","7.4       ","1830.762  ","233.839   ",11,0,1,2,"Scooter Gennett singles on a line drive to right fielder Jason Heyward.   Khris Davis to 2nd.  ",2015-04-16,4,top,184439,2015-04-16T18:44:39Z,425877,427229,"John Hirschbeck",0,0,,,,,,158.8000,111.6000,196,
"John Lackey                   ",407793,CH,"In play, out(s)",Groundout,"82.1      ",5.93,-1.76,"-13.36              ","4.34                ",-0.13,"1.29                ","33.1      ","9.1       ","2444.824  ","251.814   ",13,1,2,0,"Gerardo Parra grounds out to first baseman Mark Reynolds.  ",2015-04-16,7,top,194908,2015-04-16T19:49:08Z,425877,427229,"John Hirschbeck",0,0,GB,,,,,152.2100,159.6100,392,
"John Lackey                   ",407793,FC,Ball,Single,"82.1      ",6.28,-1.33,"0.63                ","1.03                ",1.47,"2.03                ","-3.8      ","8.8       ","218.508   ","149.809   ",14,0,1,2,"Khris Davis singles on a line drive to left fielder Matt Holliday, deflected by shortstop Jhonny Peralta.  ",2015-04-16,4,top,184249,2015-04-16T18:42:49Z,425877,427229,"John Hirschbeck",0,0,,,0.0,103.0,,83.6800,111.6000,189,0.0
"John Lackey                   ",407793,FC,"Swinging Strike","Pop Out","83.2      ",6.24,-1.81,"-0.07               ","1.24                ",1.05,"1.17                ","-1.9      ","8.4       ","230.935   ","182.958   ",14,0,0,1,"Aramis Ramirez pops out to second baseman Kolten Wong.  ",2015-04-16,4,top,184023,2015-04-16T18:40:23Z,425877,427229,"John Hirschbeck",0,0,,,0.0,70.0,,168.6800,135.2900,181,215.0
"John Lackey                   ",407793,FT,"In play, out(s)","Pop Out","90.2      ",5.65,-1.3,"-10.89              ","2.38                ",0.38,"3.06                ","31.4      ","7.7       ","2141.776  ","257.450   ","3 ",1,2,2,"Adam Lind pops out to shortstop Jhonny Peralta.  ",2015-04-16,5,top,191109,2015-04-16T19:11:09Z,425877,427229,"John Hirschbeck",0,0,PU,,0.0,86.0,,116.6300,124.0700,279,232.0
"John Lackey                   ",407793,CH,"Swinging Strike","Field Error","82.3      ",6.07,-1.89,"-11.78              ","8.16                ",-0.8,"0.61                ","36.4      ","7.5       ","2531.105  ","235.110   ",13,0,1,0,"Adam Lind reaches on a fielding error by second baseman Kolten Wong.  ",2015-04-16,2,top,180317,2015-04-16T18:03:17Z,425877,427229,"John Hirschbeck",0,0,,,0.0,76.0,,149.5700,153.3700,61,0.0
"John Lackey                   ",407793,CH,Ball,Single,"80.5      ",6.16,-1.8,"-11.92              ","3.95                ",-0.5,"0.2                 ","28.4      ","9.4       ","2145.697  ","251.458   ",13,0,1,0,"Gerardo Parra singles on a line drive to right fielder Jason Heyward.  ",2015-04-16,3,top,182043,2015-04-16T18:20:43Z,425877,427229,"John Hirschbeck",0,0,,,0.0,106.0,,163.4100,107.8600,116,260.0
"John Lackey                   ",407793,FC,Ball,Single,"84.3      ",6.19,-1.44,"0.63                ","2.12                ",1.21,"1.97                ","-4.1      ","7.9       ","408.289   ","163.780   ",14,0,0,1,"Jean Segura singles on a line drive to right fielder Jason Heyward.   Mike Fiers to 2nd.  ",2015-04-16,3,top,182318,2015-04-16T18:23:18Z,425877,427229,"John Hirschbeck",0,0,,,0.0,88.0,,170.6600,115.3400,128,233.0
"John Lackey                   ",407793,FT,"In play, out(s)","Pop Out","90.8      ",5.77,-1.63,"-11.41              ","4.63                ",-0.71,"2.13                ","36.9      ","7.2       ","2382.555  ","247.725   ",13,1,0,1,"Jonathan Lucroy pops out to second baseman Kolten Wong on the infield fly rule.  ",2015-04-16,3,top,182514,2015-04-16T18:25:14Z,425877,427229,"John Hirschbeck",0,0,PU,,,,,154.1900,154.0000,136,
"John Lackey                   ",407793,CU,"In play, out(s)","Pop Out","79.8      ",6.21,-1.8,"2.15                ","-0.53               ",0.21,"1.39                ","-6.2      ","10.0      ","374.848   ","77.648    ",14,1,2,1,"Jean Segura pops out to second baseman Kolten Wong.  ",2015-04-16,5,top,190346,2015-04-16T19:03:46Z,425877,427229,"John Hirschbeck",0,0,PU,,0.0,74.0,,143.6400,152.1300,256,0.0
"John Lackey                   ",407793,FT,"In play, out(s)","Pop Out","91.9      ",5.6,-1.41,"-10.78              ","2.96                ",-0.48,"3.38                ","34.4      ","7.2       ","2207.102  ","254.474   ","1 ",0,2,1,"Aramis Ramirez pops out to second baseman Kolten Wong.  ",2015-04-16,4,top,184142,2015-04-16T18:41:42Z,425877,427229,"John Hirschbeck",0,0,PU,,0.0,70.0,,168.6800,135.2900,184,215.0
"John Lackey                   ",407793,CU,"In play, out(s)",Groundout,"77.3      ",6.47,-2.06,"1.98                ","-5.64               ",-0.33,"1.69                ","-4.4      ","12.5      ","979.726   ","19.532    ","7 ",0,1,2,"Scooter Gennett grounds out, second baseman Kolten Wong to first baseman Mark Reynolds.  ",2015-04-16,6,top,192432,2015-04-16T19:24:32Z,425877,427229,"John Hirschbeck",0,0,GB,,0.0,86.0,,145.6200,152.1300,320,0.0
"John Lackey                   ",407793,FC,Foul,Single,"82.6      ",6.42,-1.88,"0.37                ","4.72                ",-0.56,"2.99                ","-2.4      ","7.0       ","854.614   ","175.501   ","1 ",2,2,2,"Scooter Gennett singles on a line drive to right fielder Jason Heyward.   Khris Davis to 2nd.  ",2015-04-16,4,top,184635,2015-04-16T18:46:35Z,425877,427229,"John Hirschbeck",0,0,,,,,,158.8000,111.6000,200,
"John Lackey                   ",407793,FT,Foul,"Pop Out","92.0      ",5.63,-1.52,"-11.7               ","2.62                ",-0.15,"2.54                ","34.3      ","7.7       ","2328.108  ","257.162   ","5 ",0,2,1,"Aramis Ramirez pops out to second baseman Kolten Wong.  ",2015-04-16,4,top,184103,2015-04-16T18:41:03Z,425877,427229,"John Hirschbeck",0,0,,,0.0,70.0,,168.6800,135.2900,183,215.0
"John Lackey                   ",407793,FT,Foul,Groundout,"89.6      ",5.78,-2.21,"-13.26              ","7.18                ",-0.63,"2.96                ","45.3      ","6.9       ","2870.278  ","241.420   ","1 ",0,1,0,"Gerardo Parra grounds out to first baseman Mark Reynolds.  ",2015-04-16,7,top,194822,2015-04-16T19:48:22Z,425877,427229,"John Hirschbeck",0,0,,,,,,152.2100,159.6100,390,
"John Lackey                   ",407793,CH,Foul,Single,"82.1      ",6.14,-1.61,"-9.28               ","2.57                ",-1.12,"1.64                ","24.0      ","8.8       ","1712.948  ","254.244   ",13,2,2,2,"Scooter Gennett singles on a line drive to right fielder Jason Heyward.   Khris Davis to 2nd.  ",2015-04-16,4,top,184712,2015-04-16T18:47:12Z,425877,427229,"John Hirschbeck",0,0,,,,,,158.8000,111.6000,201,
"John Lackey                   ",407793,FC,"In play, no out",Single,"82.3      ",6.37,-1.33,"-0.65               ","0.99                ",0.2,"2.69                ",".4        ","8.6       ","215.964   ","211.937   ","5 ",1,1,2,"Khris Davis singles on a line drive to left fielder Matt Holliday, deflected by shortstop Jhonny Peralta.  ",2015-04-16,4,top,184311,2015-04-16T18:43:11Z,425877,427229,"John Hirschbeck",0,0,LD,,0.0,103.0,,83.6800,111.6000,190,0.0
"John Lackey                   ",407793,FF,"In play, no out",Single,"90.0      ",6.05,-2.08,"-7.32               ","10.29               ",-0.18,"2.56                ","35.0      ","4.5       ","2419.784  ","215.297   ","5 ",1,1,0,"Gerardo Parra singles on a line drive to right fielder Jason Heyward.  ",2015-04-16,3,top,182108,2015-04-16T18:21:08Z,425877,427229,"John Hirschbeck",0,0,LD,,0.0,106.0,,163.4100,107.8600,117,260.0
"John Lackey                   ",407793,FC,"Swinging Strike (Blocked)",Strikeout,"84.3      ",6.07,-1.28,"0.01                ","1.69                ",1.4,"0.96                ","-2.3      ","8.2       ","312.210   ","179.570   ",14,1,2,2,"Ryan Braun strikes out swinging.  ",2015-04-16,3,top,182651,2015-04-16T18:26:51Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,143,
"John Lackey                   ",407793,FC,"Foul Bunt",Strikeout,"81.0      ",6.02,-1.8,"2.67                ","2.82                ",0.13,"2.03                ","-8.8      ","8.4       ","673.781   ","137.014   ","8 ",0,1,2,"Jean Segura strikes out swinging.  ",2015-04-16,7,top,195132,2015-04-16T19:51:32Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,405,
"John Lackey                   ",407793,CU,Foul,Strikeout,"80.6      ",6.32,-1.41,"2.37                ","0.95                ",-0.29,"2.88                ","-6.7      ","8.9       ","447.549   ","112.823   ","4 ",2,1,0,"Aramis Ramirez strikes out swinging.  ",2015-04-16,6,top,192106,2015-04-16T19:21:06Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,306,
"John Lackey                   ",407793,FT,"Swinging Strike",Strikeout,"89.8      ",5.88,-2.02,"-8.74               ","4.42                ",-0.73,"4.12                ","30.0      ","6.5       ","1898.976  ","242.961   ",11,0,1,0,"Mike Fiers strikes out swinging.  ",2015-04-16,5,top,190208,2015-04-16T19:02:08Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,247,
"John Lackey                   ",407793,FC,"Swinging Strike (Blocked)",Strikeout,"85.5      ",6.11,-1.12,"-0.91               ","3.49                ",0.94,"0.71                ",".9        ","7.3       ","666.889   ","194.509   ",14,2,2,1,"Khris Davis strikes out swinging.  ",2015-04-16,2,top,180736,2015-04-16T18:07:36Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,77,
"John Lackey                   ",407793,FT,"In play, out(s)",Lineout,"91.7      ",5.76,-1.69,"-13.23              ","3.75                ",0.09,"2.54                ","39.6      ","7.7       ","2680.669  ","254.014   ","5 ",0,1,1,"Jonathan Lucroy lines out softly to right fielder Jason Heyward.  ",2015-04-16,1,top,174736,2015-04-16T17:47:36Z,425877,427229,"John Hirschbeck",0,0,LD,,0.0,97.0,,185.3400,98.5100,10,294.0
"John Lackey                   ",407793,CU,"In play, out(s)",Groundout,"77.1      ",6.48,-1.89,"2.31                ","-3.01               ",-0.32,"2.33                ","-5.4      ","11.4      ","619.487   ","37.965    ","4 ",2,1,2,"Scooter Gennett grounds out, second baseman Kolten Wong to first baseman Mark Reynolds.  ",2015-04-16,2,top,180929,2015-04-16T18:09:29Z,425877,427229,"John Hirschbeck",0,0,GB,,0.0,73.0,,153.5300,156.4900,84,0.0
"John Lackey                   ",407793,FT,"In play, out(s)",Flyout,"91.1      ",5.88,-1.94,"-13.41              ","5.1                 ",-0.05,"2.93                ","42.8      ","7.3       ","2801.694  ","249.005   ","5 ",1,0,2,"Ryan Braun flies out to center fielder Jon Jay.  ",2015-04-16,1,top,174830,2015-04-16T17:48:30Z,425877,427229,"John Hirschbeck",0,0,FB,,0.0,85.0,,145.5400,95.3900,15,310.0
"John Lackey                   ",407793,FF,Foul,Strikeout,"89.4      ",6.09,-1.87,"-6.33               ","10.02               ",-0.34,"1.82                ","29.4      ","4.6       ","2256.858  ","212.159   ","7 ",0,0,0,"Jean Segura strikes out swinging.  ",2015-04-16,1,top,174602,2015-04-16T17:46:02Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,3,
"John Lackey                   ",407793,FF,"Called Strike","Field Error","89.2      ",6.1,-2.37,"-5.95               ","9.26                ",-0.7,"2.46                ","27.7      ","4.6       ","2124.952  ","212.627   ","4 ",0,0,0,"Adam Lind reaches on a fielding error by second baseman Kolten Wong.  ",2015-04-16,2,top,180250,2015-04-16T18:02:50Z,425877,427229,"John Hirschbeck",0,0,,,0.0,76.0,,149.5700,153.3700,60,0.0
"John Lackey                   ",407793,CU,"Called Strike",Groundout,"75.8      ",6.48,-2.09,"4.89                ","-4.75               ",-0.65,"2.92                ","-9.5      ","12.4      ","1105.852  ","46.166    ","1 ",0,0,2,"Scooter Gennett grounds out, second baseman Kolten Wong to first baseman Mark Reynolds.  ",2015-04-16,6,top,192358,2015-04-16T19:23:58Z,425877,427229,"John Hirschbeck",0,0,,,0.0,86.0,,145.6200,152.1300,319,0.0
"John Lackey                   ",407793,FT,"Called Strike","Pop Out","89.8      ",6.02,-1.6,"-9.76               ","9.64                ",0.95,"2.76                ","42.1      ","5.2       ","2644.935  ","225.229   ",14,0,0,0,"Aramis Ramirez pops out to catcher Yadier Molina in foul territory.  ",2015-04-16,2,top,180402,2015-04-16T18:04:02Z,425877,427229,"John Hirschbeck",0,0,,,,,,117.9500,204.5000,67,
"John Lackey                   ",407793,FC,Ball,Strikeout,"82.7      ",6.41,-1.63,"1.11                ","0.93                ",-0.16,"3.49                ","-4.2      ","8.5       ","262.461   ","131.192   ",11,0,0,2,"Ryan Braun strikes out swinging.  ",2015-04-16,3,top,182540,2015-04-16T18:25:40Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,140,
"John Lackey                   ",407793,CU,"Swinging Strike",Groundout,"75.7      ",6.47,-1.88,"2.46                ","-1.97               ",0.77,"1.82                ","-6.3      ","11.6      ","499.650   ","52.277    ",12,0,0,0,"Gerardo Parra grounds out to first baseman Mark Reynolds.  ",2015-04-16,7,top,194816,2015-04-16T19:48:16Z,425877,427229,"John Hirschbeck",0,0,,,,,,152.2100,159.6100,389,
"John Lackey                   ",407793,CH,Foul,Single,"80.5      ",6.14,-1.51,"-9.24               ","5.34                ",0.28,"1.72                ","24.3      ","8.2       ","1836.769  ","239.774   ","9 ",0,0,2,"Scooter Gennett singles on a line drive to right fielder Jason Heyward.   Khris Davis to 2nd.  ",2015-04-16,4,top,184411,2015-04-16T18:44:11Z,425877,427229,"John Hirschbeck",0,0,,,,,,158.8000,111.6000,195,
"John Lackey                   ",407793,CU,"Called Strike",Groundout,"76.6      ",6.47,-1.97,"2.04                ","-5.24               ",0.42,"1.83                ","-4.9      ","12.6      ","907.626   ","21.569    ","9 ",0,0,1,"Logan Schafer grounds out, second baseman Kolten Wong to first baseman Mark Reynolds.  ",2015-04-16,7,top,194944,2015-04-16T19:49:44Z,425877,427229,"John Hirschbeck",0,0,,,,,,139.0300,148.3900,398,
"John Lackey                   ",407793,FC,"Swinging Strike",Strikeout,"81.1      ",6.17,-1.45,"0.82                ","0.93                ",1.4,"1.09                ","-4.2      ","9.3       ","219.103   ","140.073   ",14,1,2,0,"Mike Fiers strikes out swinging.  ",2015-04-16,5,top,190224,2015-04-16T19:02:24Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,249,
"John Lackey                   ",407793,FC,Ball,Walk,"81.2      ",6.18,-1.75,"2.54                ","-1.04               ",0.21,"1.49                ","-7.1      ","9.9       ","471.415   ","68.666    ",14,0,0,2,"Jonathan Lucroy walks.  ",2015-04-16,5,top,190423,2015-04-16T19:04:23Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,260,
"John Lackey                   ",407793,FC,Ball,Single,"82.3      ",6.39,-2.06,"1.04                ","2.01                ",-1.72,"3.44                ","-3.2      ","7.9       ","413.560   ","153.243   ",11,1,2,2,"Scooter Gennett singles on a line drive to right fielder Jason Heyward.   Khris Davis to 2nd.  ",2015-04-16,4,top,184607,2015-04-16T18:46:07Z,425877,427229,"John Hirschbeck",0,0,,,,,,158.8000,111.6000,199,
"John Lackey                   ",407793,FT,Foul,Strikeout,"90.1      ",5.75,-1.68,"-14.5               ","5.5                 ",-1.06,"2.79                ","44.9      ","7.8       ","2941.456  ","249.069   ",11,0,0,2,"Jean Segura strikes out swinging.  ",2015-04-16,7,top,195102,2015-04-16T19:51:02Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,404,
"John Lackey                   ",407793,CH,"In play, out(s)",Groundout,"83.1      ",6.09,-2.01,"-10.51              ","6.76                ",-0.71,"1.86                ","31.7      ","7.5       ","2218.046  ","237.059   ",13,1,1,1,"Logan Schafer grounds out, second baseman Kolten Wong to first baseman Mark Reynolds.  ",2015-04-16,7,top,195031,2015-04-16T19:50:31Z,425877,427229,"John Hirschbeck",0,0,GB,,,,,139.0300,148.3900,400,
"John Lackey                   ",407793,FC,Ball,Groundout,"81.4      ",6.29,-1.99,"3.06                ","0.51                ",0.5,"0.49                ","-9.0      ","9.5       ","537.705   ","100.495   ",14,0,1,1,"Logan Schafer grounds out, second baseman Kolten Wong to first baseman Mark Reynolds.  ",2015-04-16,7,top,195008,2015-04-16T19:50:08Z,425877,427229,"John Hirschbeck",0,0,,,,,,139.0300,148.3900,399,
"John Lackey                   ",407793,FC,"Swinging Strike",Strikeout,"82.0      ",6.14,-1.28,"2.68                ","2.24                ",1.63,"2.16                ","-9.6      ","8.4       ","618.607   ","130.515   ",14,0,2,1,"Khris Davis strikes out swinging.  ",2015-04-16,6,top,192325,2015-04-16T19:23:25Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,315,
"John Lackey                   ",407793,FC,"Swinging Strike",Strikeout,"83.8      ",6.11,-1.26,"-0.05               ","0.84                ",0.87,"1.77                ","-1.6      ","8.5       ","159.127   ","182.980   ",14,0,2,0,"Jean Segura strikes out swinging.  ",2015-04-16,1,top,174645,2015-04-16T17:46:45Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,5,
"John Lackey                   ",407793,FC,"In play, out(s)",Groundout,"82.1      ",6.38,-1.9,"-0.34               ","1.16                ",0.05,"1.23                ","-.5       ","8.7       ","222.367   ","195.739   ",14,1,1,0,"Adam Lind grounds out, first baseman Mark Reynolds to pitcher John Lackey.  ",2015-04-16,4,top,183943,2015-04-16T18:39:43Z,425877,427229,"John Hirschbeck",0,0,GB,,0.0,100.0,,150.8900,160.2300,177,0.0
"John Lackey                   ",407793,FC,"Swinging Strike","Pop Out","84.1      ",6.18,-1.58,"-0.81               ","2.5                 ",1.05,"0.99                ",".3        ","7.8       ","485.552   ","197.535   ",14,0,1,1,"Aramis Ramirez pops out to second baseman Kolten Wong.  ",2015-04-16,4,top,184042,2015-04-16T18:40:42Z,425877,427229,"John Hirschbeck",0,0,,,0.0,70.0,,168.6800,135.2900,182,215.0
"John Lackey                   ",407793,FC,"Called Strike",Walk,"81.5      ",6.33,-1.71,"1.35                ","-3.01               ",0.0,"2.33                ","-4.1      ","10.6      ","557.180   ","24.463    ","5 ",2,0,2,"Jonathan Lucroy walks.  ",2015-04-16,5,top,190459,2015-04-16T19:04:59Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,262,
"John Lackey                   ",407793,FC,"Swinging Strike","Pop Out","83.5      ",6.24,-1.25,"-1.27               ","3.7                 ",1.41,"1.45                ","1.6       ","7.4       ","712.889   ","198.753   ",14,0,1,0,"Aramis Ramirez pops out to catcher Yadier Molina in foul territory.  ",2015-04-16,2,top,180421,2015-04-16T18:04:21Z,425877,427229,"John Hirschbeck",0,0,,,,,,117.9500,204.5000,68,
"John Lackey                   ",407793,FT,"Called Strike",Strikeout,"88.6      ",5.94,-2.01,"-11.7               ","6.11                ",-0.11,"3.15                ","38.5      ","6.9       ","2497.836  ","242.265   ","2 ",0,0,0,"Mike Fiers strikes out swinging.  ",2015-04-16,5,top,190136,2015-04-16T19:01:36Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,246,
"John Lackey                   ",407793,FC,Ball,Strikeout,"81.1      ",6.39,-1.47,"1.47                ","0.07                ",1.27,"3.21                ","-5.7      ","9.3       ","256.070   ","94.759    ",12,0,0,0,"Aramis Ramirez strikes out swinging.  ",2015-04-16,6,top,192013,2015-04-16T19:20:13Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,303,
"John Lackey                   ",407793,FT,"Swinging Strike","Pop Out","90.9      ",5.73,-2.33,"-10.28              ","5.21                ",-1.56,"2.17                ","37.2      ","6.5       ","2295.184  ","242.938   ",13,1,1,2,"Adam Lind pops out to shortstop Jhonny Peralta.  ",2015-04-16,5,top,190929,2015-04-16T19:09:29Z,425877,427229,"John Hirschbeck",0,0,,,0.0,86.0,,116.6300,124.0700,277,232.0
"John Lackey                   ",407793,FC,Ball,Walk,"81.6      ",6.24,-1.65,"0.57                ","-0.51               ",0.78,"1.45                ","-3.2      ","9.6       ","127.478   ","51.339    ",14,1,0,2,"Jonathan Lucroy walks.  ",2015-04-16,5,top,190436,2015-04-16T19:04:36Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,261,
"John Lackey                   ",407793,FF,Ball,Strikeout,"89.2      ",6.27,-1.9,"-4.09               ","8.57                ",-0.43,"4.63                ","18.3      ","4.4       ","1811.095  ","205.411   ",11,0,2,2,"Jean Segura strikes out swinging.  ",2015-04-16,7,top,195207,2015-04-16T19:52:07Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,406,
"John Lackey                   ",407793,FT,Ball,Strikeout,"90.6      ",5.78,-1.55,"-11.43              ","4.69                ",0.14,"3.32                ","37.2      ","7.0       ","2394.437  ","247.527   ","2 ",1,2,2,"Jean Segura strikes out swinging.  ",2015-04-16,7,top,195233,2015-04-16T19:52:33Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,408,
"John Lackey                   ",407793,FT,Ball,Groundout,"90.5      ",5.39,-1.47,"-12.68              ","5.36                ",1.74,"1.92                ","39.0      ","7.1       ","2643.886  ","246.898   ",14,0,2,0,"Gerardo Parra grounds out to first baseman Mark Reynolds.  ",2015-04-16,7,top,194847,2015-04-16T19:48:47Z,425877,427229,"John Hirschbeck",0,0,,,,,,152.2100,159.6100,391,
"John Lackey                   ",407793,FT,Ball,Strikeout,"90.0      ",5.55,-1.57,"-10.48              ","5.56                ",1.77,"3.02                ","34.1      ","6.5       ","2278.044  ","241.898   ",12,0,2,0,"Mike Fiers strikes out swinging.  ",2015-04-16,5,top,190213,2015-04-16T19:02:13Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,248,
"John Lackey                   ",407793,FT,"Swinging Strike",Strikeout,"90.5      ",5.51,-1.45,"-9.09               ","7.87                ",-0.06,"1.77                ","38.1      ","5.5       ","2366.917  ","228.990   ","8 ",3,2,0,"Aramis Ramirez strikes out swinging.  ",2015-04-16,6,top,192150,2015-04-16T19:21:50Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,308,
"John Lackey                   ",407793,FT,Ball,Strikeout,"91.0      ",5.55,-1.37,"-9.04               ","9.09                ",1.16,"1.63                ","40.1      ","5.0       ","2528.309  ","224.712   ",14,2,2,0,"Aramis Ramirez strikes out swinging.  ",2015-04-16,6,top,192129,2015-04-16T19:21:29Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,307,
"John Lackey                   ",407793,FF,Foul,Strikeout,"90.4      ",6.13,-1.61,"-3.85               ","8.8                 ",-0.28,"3.26                ","18.1      ","4.3       ","1863.136  ","203.515   ","1 ",1,2,2,"Jean Segura strikes out swinging.  ",2015-04-16,7,top,195213,2015-04-16T19:52:13Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,407,
"John Lackey                   ",407793,FC,"Called Strike",Strikeout,"83.7      ",6.24,-1.5,"0.59                ","1.26                ",0.51,"2.78                ","-3.4      ","8.3       ","256.495   ","155.492   ","6 ",1,0,2,"Ryan Braun strikes out swinging.  ",2015-04-16,3,top,182559,2015-04-16T18:25:59Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,141,
"John Lackey                   ",407793,FC,"In play, no out",Single,"81.9      ",6.05,-1.48,"0.56                ","-1.25               ",0.78,"1.42                ","-2.8      ","9.7       ","232.251   ","25.282    ",14,0,2,2,"Ryan Braun singles on a ground ball to center fielder Jon Jay.   Jonathan Lucroy to 2nd.  ",2015-04-16,5,top,190744,2015-04-16T19:07:44Z,425877,427229,"John Hirschbeck",0,0,GB,,0.0,91.0,,121.2400,100.3800,270,0.0
"John Lackey                   ",407793,FC,Ball,Strikeout,"84.2      ",6.28,-1.29,"-1.3                ","5.26                ",1.17,"1.67                ","2.0       ","6.6       ","990.611   ","193.763   ",14,0,0,1,"Khris Davis strikes out swinging.  ",2015-04-16,2,top,180532,2015-04-16T18:05:32Z,425877,427229,"John Hirschbeck",0,0,,,,,,0.0000,0.0000,73,
"John Lackey                   ",407793,FT,Ball,Groundout,"90.3      ",5.72,-2.2,"-9.81               ","2.52                ",-1.74,"2.17                ","30.2      ","7.5       ","1978.207  ","255.342   ",13,1,1,2,"Scooter Gennett grounds out, second baseman Kolten Wong to first baseman Mark Reynolds.  ",2015-04-16,2,top,180858,2015-04-16T18:08:58Z,425877,427229,"John Hirschbeck",0,0,,,0.0,73.0,,153.5300,156.4900,83,0.0
"John Lackey                   ",407793,FT,"In play, no out",Single,"90.4      ",5.61,-1.68,"-10.41              ","5.71                ",-0.83,"3.2                 ","37.4      ","6.5       ","2303.266  ","241.097   ",11,2,0,1,"Jean Segura singles on a line drive to right fielder Jason Heyward.   Mike Fiers to 2nd.  ",2015-04-16,3,top,182353,2015-04-16T18:23:53Z,425877,427229,"John Hirschbeck",0,0,LD,,0.0,88.0,,170.6600,115.3400,130,233.0
